ISSN;Título;Área de Avaliação;Estrato
2455-6378;INTERNACIONAL JOURNAL OF ADVANCED SCIENTIFIC RESEARCH AND MANAGEMENT (ONLINE);BIOTECNOLOGIA                                     ;C 
2455-6939;INTERNATIONAL JOURNAL OF AGRICULTURE AND ENVIRONMENTAL RESEARCH;CIÊNCIAS AGRÁRIAS I                               ;B5
2455-6939;INTERNATIONAL JOURNAL OF AGRICULTURE AND ENVIRONMENTAL RESEARCH;BIODIVERSIDADE;C 
2455-7102;OPEN JOURNAL OF APPLIED & THEORETICAL MATHEMATICS (OJATM);ASTRONOMIA / FÍSICA                               ;C 
2455-7153;INTERNATIONAL JOURNAL OF CLINICAL CHEMISTRY AND LABORATORY MEDICINE;CIÊNCIAS BIOLÓGICAS I                             ;C 
2455-8737;INTERNATIONAL JOURNAL OF INNOVATIVE RESEARCH IN MEDICAL SCIENCE;BIOTECNOLOGIA                                     ;C 
2456-1878;INTERNATIONAL JOURNAL OF ENVIRONMENT, AGRICULTURE AND BIOTECHNOLOGY;CIÊNCIAS AGRÁRIAS I                               ;B5
2458-9403;JOURNAL OF MULTIDISCIPLINARY ENGINEERING SCIENCE AND TECHNOLOGY;ARQUITETURA, URBANISMO E DESIGN;C 
2459-2943;INTERNATIONAL JOURNAL OF SEMIOTICS;ARTES;C 
2465-4973;STUDIES IN FUNGI;BIODIVERSIDADE;C 
2468-1709;FORENSIC CHEMISTRY;CIÊNCIAS AGRÁRIAS I                               ;B5
2468-1709;FORENSIC CHEMISTRY;BIOTECNOLOGIA                                     ;C 
2468-2071;JOURNAL OF INFORMATION SYSTEMS ENGINEERING & MANAGEMENT;CIÊNCIA DA COMPUTAÇÃO                             ;B5
2468-2071;JOURNAL OF INFORMATION SYSTEMS ENGINEERING & MANAGEMENT;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2468-9750;VIATOR (SAN SALVADOR DE JUJUY);COMUNICAÇÃO E INFORMAÇÃO;C 
2469-0457;IMPRONTAS DE LA HISTÓRIA Y LA COMUNICACIÓN;COMUNICAÇÃO E INFORMAÇÃO;B5
2469-1763;REVISTA POLITICA LATINOAMERICANA;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B5
2469-2417;APUNTES DE LA ESCUELA SUPERIOR DE GOBIERNO;DIREITO                                           ;C 
2469-3103;JACOBS JOURNAL OF PHYSICAL REHABILITATION MEDICINE;BIOTECNOLOGIA                                     ;C 
2469-5726;JOURNAL OF RHEUMATIC DISEASES AND TREATMENT;CIÊNCIAS BIOLÓGICAS III                           ;C 
2469-5726;JOURNAL OF RHEUMATIC DISEASES AND TREATMENT;CIÊNCIAS BIOLÓGICAS I                             ;C 
2469-5734;INTERNATIONAL JOURNAL OF ORAL AND DENTAL HEALTH;CIÊNCIAS AMBIENTAIS;B5
2469-5807;INTERNATIONAL JOURNAL OF PATHOLOGY AND CLINICAL RESEARCH;CIÊNCIAS AMBIENTAIS;C 
2469-5807;INTERNATIONAL JOURNAL OF PATHOLOGY AND CLINICAL RESEARCH;CIÊNCIA DE ALIMENTOS                              ;C 
2469-9780;NEUROCHEMISTRY & NEUROPHARMACOLOGY;CIÊNCIAS BIOLÓGICAS II                            ;C 
2469-9926;PHYSICAL REVIEW A;CIÊNCIAS AMBIENTAIS;A2
2469-9926;PHYSICAL REVIEW A;CIÊNCIA DA COMPUTAÇÃO                             ;B2
2469-9926;PHYSICAL REVIEW A;ASTRONOMIA / FÍSICA                               ;A2
2469-9950;PHYSICAL REVIEW B;CIÊNCIAS BIOLÓGICAS II                            ;A2
2469-9950;PHYSICAL REVIEW. B, CONDENSED MATTER AND MATERIALS PHYSICS;CIÊNCIAS AMBIENTAIS;A1
2469-9950;PHYSICAL REVIEW B;CIÊNCIAS AMBIENTAIS;A1
2469-9950;PHYSICAL REVIEW. B, CONDENSED MATTER AND MATERIALS PHYSICS;CIÊNCIA DA COMPUTAÇÃO                             ;B2
2469-9950;PHYSICAL REVIEW B;CIÊNCIA DA COMPUTAÇÃO                             ;B2
2469-9950;PHYSICAL REVIEW. B, CONDENSED MATTER AND MATERIALS PHYSICS;BIOTECNOLOGIA                                     ;A2
2469-9950;PHYSICAL REVIEW. B, CONDENSED MATTER AND MATERIALS PHYSICS;ASTRONOMIA / FÍSICA                               ;A2
2469-9950;PHYSICAL REVIEW B;ASTRONOMIA / FÍSICA                               ;A2
2469-9985;PHYSICAL REVIEW C;BIOTECNOLOGIA                                     ;B1
2469-9985;PHYSICAL REVIEW C;ASTRONOMIA / FÍSICA                               ;A2
2470-0010;PHYSICAL REVIEW D;BIOTECNOLOGIA                                     ;A1
2470-0010;PHYSICAL REVIEW D;ASTRONOMIA / FÍSICA                               ;A2
2470-0045;PHYSICAL REVIEW. E, STATISTICAL, NONLINEAR, AND SOFT MATTER PHYSICS (PRINT);CIÊNCIAS BIOLÓGICAS I                             ;B2
2470-0045;PHYSICAL REVIEW. E, STATISTICAL, NONLINEAR, AND SOFT MATTER PHYSICS (PRINT);CIÊNCIAS AMBIENTAIS;A2
2470-0045;PHYSICAL REVIEW E;CIÊNCIAS AMBIENTAIS;A2
2470-0045;PHYSICAL REVIEW. E, STATISTICAL, NONLINEAR, AND SOFT MATTER PHYSICS (PRINT);CIÊNCIAS AGRÁRIAS I                               ;B1
2470-0045;PHYSICAL REVIEW. E, STATISTICAL, NONLINEAR, AND SOFT MATTER PHYSICS (PRINT);CIÊNCIA DA COMPUTAÇÃO                             ;B3
2470-0045;PHYSICAL REVIEW E;CIÊNCIA DA COMPUTAÇÃO                             ;B3
2470-0045;PHYSICAL REVIEW. E, STATISTICAL, NONLINEAR, AND SOFT MATTER PHYSICS (PRINT);BIOTECNOLOGIA                                     ;B1
2470-0045;PHYSICAL REVIEW E;BIOTECNOLOGIA                                     ;B1
2470-0045;PHYSICAL REVIEW. E, STATISTICAL, NONLINEAR, AND SOFT MATTER PHYSICS (PRINT);BIODIVERSIDADE;A2
2470-0045;PHYSICAL REVIEW. E, STATISTICAL, NONLINEAR, AND SOFT MATTER PHYSICS (PRINT);ASTRONOMIA / FÍSICA                               ;A2
2470-0045;PHYSICAL REVIEW E;ASTRONOMIA / FÍSICA                               ;A2
2470-1343;ACS OMEGA;CIÊNCIAS AGRÁRIAS I                               ;B5
2470-4407;RESEARCH IN ECONOMICS AND MANAGEMENT (PRINT);CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B5
2470-5055;AMERICAN JOURNAL OF MODERN CHEMICAL ENGINEERING;CIÊNCIA DE ALIMENTOS                              ;C 
2471-2086;AIMS AGRICULTURE AND FOOD;CIÊNCIAS BIOLÓGICAS I                             ;C 
2471-2086;AIMS AGRICULTURE AND FOOD;CIÊNCIAS AGRÁRIAS I                               ;B5
2471-2086;AIMS AGRICULTURE AND FOOD;CIÊNCIA DE ALIMENTOS                              ;C 
2471-2086;AIMS AGRICULTURE AND FOOD;BIOTECNOLOGIA                                     ;C 
2471-2132;AIMS GEOSCIENCES;CIÊNCIAS AMBIENTAIS;C 
2471-2728;JOURNAL OF FERTILIZERS & PESTICIDES;CIÊNCIAS AGRÁRIAS I                               ;B5
2471-4291;JOURNAL OF FOOD CHEMISTRY AND NANOTECHNOLOGY;CIÊNCIA DE ALIMENTOS                              ;C 
2471-4291;JOURNAL OF FOOD CHEMISTRY AND NANOTECHNOLOGY;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
2471-8203;JOURNAL OF OBESITY & EATING DISORDERS;CIÊNCIAS AMBIENTAIS;B4
2471-8203;JOURNAL OF OBESITY & EATING DISORDERS;CIÊNCIA DE ALIMENTOS                              ;C 
2471-8203;JOURNAL OF OBESITY & EATING DISORDERS;BIODIVERSIDADE;C 
2471-9625;AGRICULTURAL & ENVIRONMENTAL LETTERS;CIÊNCIAS AGRÁRIAS I                               ;B5
2471-9919;EVIDENCE BASED MEDICINE AND PRACTICE;CIÊNCIAS BIOLÓGICAS I                             ;C 
2471-9943;COLORECTAL CANCER;CIÊNCIAS BIOLÓGICAS III                           ;C 
2472-1093;JOURNAL OF INFECTIOUS DISEASES AND TREATMENT;CIÊNCIAS BIOLÓGICAS III                           ;C 
2472-1115;JOURNAL OF DOWN SYNDROME & CHROMOSOME ABNORMALITIES;BIOTECNOLOGIA                                     ;C 
2472-5005;JOURNAL OF SPEECH PATHOLOGY & THERAPY;ARTES;B2
2473-0661;SM JOURNAL OF PUBLIC HEALTH & EPIDEMIOLOGY (SMJPHE);CIÊNCIAS BIOLÓGICAS II                            ;C 
2473-0661;SM JOURNAL OF PUBLIC HEALTH & EPIDEMIOLOGY (SMJPHE);BIOTECNOLOGIA                                     ;C 
2473-0696;ANNALS OF CHROMATOGRAPHY AND SEPARATION TECHNIQUES;CIÊNCIAS AGRÁRIAS I                               ;B5
2473-4799;DERMATOLOGY OPEN JOURNAL;ASTRONOMIA / FÍSICA                               ;C 
2473-4810;VECTOR BIOLOGY;CIÊNCIAS BIOLÓGICAS I                             ;C 
2473-4810;VECTOR BIOLOGY;CIÊNCIAS AGRÁRIAS I                               ;B5
2473-4810;VECTOR BIOLOGY;BIOTECNOLOGIA                                     ;C 
2477-9202;FUERA DE CAMPO - REVISTA DE CINE;COMUNICAÇÃO E INFORMAÇÃO;B5
2477-9407;REVISTA DE LA FACULTAD DE AGRONOMIA;CIÊNCIAS AMBIENTAIS;B1
2477-9407;REVISTA DE LA FACULTAD DE AGRONOMIA;CIÊNCIAS AGRÁRIAS I                               ;B5
2491-1437;COMMUNICATION, TECHNOLOGIES ET DÉVELOPPEMENT;COMUNICAÇÃO E INFORMAÇÃO;B4
2495-3911;MATERIALS AND DEVICES;ASTRONOMIA / FÍSICA                               ;C 
2495-9405;JOURNAL OF THE INTERNATIONAL SOCIETY OF ANTIOXIDANTS IN NUTRITION & HEALTH;BIOTECNOLOGIA                                     ;C 
2499-2666;TERRITORIO ITALIA;ARQUITETURA, URBANISMO E DESIGN;C 
2500-4492;INGENIERÍA, INNOVACIÓN Y DESARROLLO SOSTENIBLE;CIÊNCIAS AGRÁRIAS I                               ;B5
2500-980X;PALAEOINDIAN ARACHAOLOGY;ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
2501-1235;EUROPEAN JOURNAL OF PHYSICAL EDUCATION AND SPORT SCIENCE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
2504-8643;EWEMEN JOURNAL OF NATURAL PRODUCTS RESEARCH;CIÊNCIAS BIOLÓGICAS II                            ;C 
2504-8643;EWEMEN JOURNAL OF NATURAL PRODUCTS RESEARCH;CIÊNCIAS AMBIENTAIS;C 
2504-8643;EWEMEN JOURNAL OF NATURAL PRODUCTS RESEARCH;BIOTECNOLOGIA                                     ;C 
2509-6826;KRIPOZ - KRIMINALPOLITISCHE ZEITSCHRIFT;DIREITO                                           ;B2
2519-7355;ACTUALIDAD BRICS- BOLETIN DE RELACIONES INTERNACIONALES;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B3
2519-7819;TECNOLOGÍA AGRARIA;CIÊNCIAS AGRÁRIAS I                               ;B5
2524-9568;REVISTA ADMINISTRACIÓN PÚBLICA Y SOCIEDAD;DIREITO                                           ;B5
2525-2828;DIÁLOGO COM A ECONOMIA CRIATIVA;COMUNICAÇÃO E INFORMAÇÃO;B5
2525-2828;DIÁLOGO COM A ECONOMIA CRIATIVA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-2879;REVISTA CADERNOS DA EDUCAÇÃO BÁSICA;ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
2525-295X;BAHIA COM HISTÓRIA;COMUNICAÇÃO E INFORMAÇÃO;C 
2525-295X;BAHIA COM HISTÓRIA;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
2525-2992;JORNAL DA ASSOCIAÇÃO BRASILEIRA DE CRÍTICA DE ARTE;COMUNICAÇÃO E INFORMAÇÃO;C 
2525-3050;REVISTA M. ESTUDOS SOBRE A MORTE, OS MORTOS E O MORRER (ONLINE);COMUNICAÇÃO E INFORMAÇÃO;B5
2525-3050;REVISTA M. ESTUDOS SOBRE A MORTE, OS MORTOS E O MORRER (ONLINE);ARQUITETURA, URBANISMO E DESIGN;C 
2525-3123;GIS - GESTO, IMAGEM E SOM - REVISTA DE ANTROPOLOGIA;ARTES;C 
2525-3123;GIS - GESTO, IMAGEM E SOM - REVISTA DE ANTROPOLOGIA;ANTROPOLOGIA / ARQUEOLOGIA                        ;B5
2525-3123;GIS - GESTO, IMAGEM E SOM - REVISTA DE ANTROPOLOGIA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-3263;REVISTA INDISCIPLINAR;ARQUITETURA, URBANISMO E DESIGN;C 
2525-3360;RIPE: CONSTRUINDO O SERVIÇO SOCIAL;COMUNICAÇÃO E INFORMAÇÃO;B5
2525-3395;REVISTA STRICTO SENSU;CIÊNCIA DE ALIMENTOS                              ;C 
2525-3395;REVISTA STRICTO SENSU;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
2525-3409;RESEARCH, SOCIETY AND DEVELOPMENT;ASTRONOMIA / FÍSICA                               ;C 
2525-3409;RESEARCH, SOCIETY AND DEVELOPMENT;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-3468;INFORMAÇÃO EM PAUTA;COMUNICAÇÃO E INFORMAÇÃO;B5
2525-3506;REVISTA COMMUNICATIUM;COMUNICAÇÃO E INFORMAÇÃO;B5
2525-3638;ECO DIGITAL;COMUNICAÇÃO E INFORMAÇÃO;C 
2525-3638;ECO DIGITAL;ARTES;C 
2525-3654;INTERNATIONAL JOURNAL OF PROFESSIONAL BUSINESS REVIEW;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-376X;REVISTA DE GRADUAÇÃO DA USP;COMUNICAÇÃO E INFORMAÇÃO;C 
2525-376X;REVISTA DE GRADUAÇÃO DA USP;CIÊNCIAS BIOLÓGICAS II                            ;C 
2525-376X;REVISTA DE GRADUAÇÃO DA USP;CIÊNCIA DA COMPUTAÇÃO                             ;C 
2525-376X;REVISTA DE GRADUAÇÃO DA USP;BIODIVERSIDADE;C 
2525-376X;REVISTA DE GRADUAÇÃO DA USP;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-3867;MÉTODOS E PESQUISA EM ADMINISTRAÇÃO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-3883;JUSTIÇA & SOCIEDADE - REVISTA DO CURSO DE DIREITO DO IPA;DIREITO                                           ;C 
2525-4146;PROJECTUS;CIÊNCIAS AMBIENTAIS;B5
2525-4251;REVISTA DE ENGENHARIA E PESQUISA APLICADA;CIÊNCIA DA COMPUTAÇÃO                             ;C 
2525-4251;REVISTA DE ENGENHARIA E PESQUISA APLICADA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-426X;REVISTA BRASILEIRA DE PESQUISA (AUTO)BIOGRÁFICA;COMUNICAÇÃO E INFORMAÇÃO;B5
2525-426X;REVISTA BRASILEIRA DE PESQUISA (AUTO)BIOGRÁFICA;CIÊNCIAS DA RELIGIÃO E TEOLOGIA;B4
2525-426X;REVISTA BRASILEIRA DE PESQUISA (AUTO)BIOGRÁFICA;ARTES;B2
2525-426X;REVISTA BRASILEIRA DE PESQUISA (AUTO)BIOGRÁFICA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-4391;MARTIUS-STADEN-JAHRBURCH;DIREITO                                           ;C 
2525-4405;TEXTOS PARA DISCUSSÃO (NEEDDS);CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;C 
2525-4448;REVISTA DE DIREITO UNINOVAFAPI;DIREITO                                           ;C 
2525-457X;ANÁLISE ESTRATÉGICA;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B5
2525-4626;REVISTA DE DIREITO TRIBUTÁRIO CONTEMPORÂNEO;DIREITO                                           ;B5
2525-4782;REVISTA MUNDI ENGENHARIA, TECNOLOGIA E GESTÃO;COMUNICAÇÃO E INFORMAÇÃO;B5
2525-4782;REVISTA MUNDI ENGENHARIA, TECNOLOGIA E GESTÃO;CIÊNCIA DA COMPUTAÇÃO                             ;C 
2525-4782;REVISTA MUNDI ENGENHARIA, TECNOLOGIA E GESTÃO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-4790;REVISTA MUNDI MEIO AMBIENTE E AGRÁRIAS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-4804;REVISTA AGRI-ENVIRONMENTAL SCIENCES;CIÊNCIAS AGRÁRIAS I                               ;B5
2525-4804;REVISTA AGRI-ENVIRONMENTAL SCIENCES;BIODIVERSIDADE;C 
2525-4812;REVISTA TERCEIRA MARGEM AMAZÔNIA;CIÊNCIAS AGRÁRIAS I                               ;B5
2525-4863;REVISTA BRASILEIRA DE EDUCAÇÃO DO CAMPO;ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
2525-5096;THEMIS - REVISTA DA ESMEC;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
2525-510X;REVISTA BRASILEIRA DE DIREITO PROCESSUAL PENAL;DIREITO                                           ;C 
2525-5215;DIVERSITAS JOURNAL;CIÊNCIAS AMBIENTAIS;B4
2525-5266;BOLETIM DE CONJUNTURA NERINT;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B5
2525-5304;ORFEU;ARTES;C 
2525-5444;REVISTA SERGIPANA DE MATEMÁTICA E EDUCAÇÃO MATEMÁTICA;ASTRONOMIA / FÍSICA                               ;C 
2525-5487;REVISTA DE ADMINISTRAÇÃO E CONTABILIDADE - RAC (IESA);ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
2525-5495;REVISTA BRASILEIRA DE ADMINISTRAÇÃO POLÍTICA;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-5541;MUSICA THEORICA;ARTES;C 
2525-5568;REVISTA PARADOXOS;COMUNICAÇÃO E INFORMAÇÃO;B5
2525-5584;REVISTA BRASILEIRA DE POLÍTICAS PÚBLICAS E INTERNACIONAIS;DIREITO                                           ;C 
2525-5584;REVISTA BRASILEIRA DE POLÍTICAS PÚBLICAS E INTERNACIONAIS;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B4
2525-5584;REVISTA BRASILEIRA DE POLÍTICAS PÚBLICAS E INTERNACIONAIS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-5657;REVISTA ÁGORA: POLÍTICAS PÚBLICAS, COMUNICAÇÃO E GOVERNANÇA INFORMACIONAL;COMUNICAÇÃO E INFORMAÇÃO;C 
2525-5657;REVISTA ÁGORA: POLÍTICAS PÚBLICAS, COMUNICAÇÃO E GOVERNANÇA INFORMACIONAL;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B5
2525-6750;O ECO DA GRADUAÇÃO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-6815;REVISTA CONBRAD;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-6858;CADERNOS DO CINECLUBE COMUM;COMUNICAÇÃO E INFORMAÇÃO;C 
2525-6904;CADERNOS DE GÊNERO E DIVERSIDADE;DIREITO                                           ;C 
2525-6904;CADERNOS DE GÊNERO E DIVERSIDADE;ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
2525-6920;AGROFORESTALIS NEWS;CIÊNCIAS AMBIENTAIS;B4
2525-6920;AGROFORESTALIS NEWS;CIÊNCIAS AGRÁRIAS I                               ;B5
2525-6920;AGROFORESTALIS NEWS;BIODIVERSIDADE;C 
2525-7099;ARTIGOS ESTRATÉGICOS;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B5
2525-7412;PESQUISAS BOTÂNICA;CIÊNCIAS AMBIENTAIS;B3
2525-7471;REVISTA DE DESIGN, TECNOLOGIA E SOCIEDADE;ARTES;B5
2525-7471;REVISTA DE DESIGN, TECNOLOGIA E SOCIEDADE;ARQUITETURA, URBANISMO E DESIGN;B5
2525-7668;REVISTA INTERTERRITÓRIOS;BIODIVERSIDADE;C 
2525-7757;REVISTA NAVA;ARTES;C 
2525-7870;RELACULT - REVISTA LATINO-AMERICANA DE ESTUDOS EM CULTURA E SOCIEDADE;DIREITO                                           ;C 
2525-7870;RELACULT - REVISTA LATINO-AMERICANA DE ESTUDOS EM CULTURA E SOCIEDADE;COMUNICAÇÃO E INFORMAÇÃO;B5
2525-7870;RELACULT - REVISTA LATINO-AMERICANA DE ESTUDOS EM CULTURA E SOCIEDADE;CIÊNCIAS AGRÁRIAS I                               ;B5
2525-7870;RELACULT - REVISTA LATINO-AMERICANA DE ESTUDOS EM CULTURA E SOCIEDADE;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B5
2525-7935;REVISTA CONHECIMENTO EM AÇÃO;COMUNICAÇÃO E INFORMAÇÃO;B5
2525-7935;REVISTA CONHECIMENTO EM AÇÃO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-8036;REVISTA DE CIÊNCIAS DO ESTADO (UFMG);DIREITO                                           ;B5
2525-815X;JOURNAL OF ENVIRONMENTAL ANALYSIS AND PROGRESS;CIÊNCIAS AMBIENTAIS;B4
2525-815X;JOURNAL OF ENVIRONMENTAL ANALYSIS AND PROGRESS;CIÊNCIAS AGRÁRIAS I                               ;B5
2525-815X;JOURNAL OF ENVIRONMENTAL ANALYSIS AND PROGRESS;CIÊNCIA DE ALIMENTOS                              ;C 
2525-815X;JOURNAL OF ENVIRONMENTAL ANALYSIS AND PROGRESS;BIODIVERSIDADE;C 
2525-8176;MARKETING & TOURISM REVIEW;CIÊNCIAS AMBIENTAIS;B4
2525-8176;MARKETING & TOURISM REVIEW;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-8222;REVISTA PESQUISA QUALITATIVA;COMUNICAÇÃO E INFORMAÇÃO;B5
2525-8303;ARTICULANDO E CONSTRUINDO SABERES;CIÊNCIAS AMBIENTAIS;C 
2525-8303;ARTICULANDO E CONSTRUINDO SABERES;ANTROPOLOGIA / ARQUEOLOGIA                        ;B4
2525-832x;METAMORFOSE. REVISTA INTERDISCIPLINAR DE ARTE, CIÊNCIA E TECNOLOGIA;ARTES;C 
2525-832X;METAMORFOSE ARTE, CIÊNCIA E TECNOLOGIA;ARTES;C 
2525-8354;REVISTA ARA;ARTES;C 
2525-8354;REVISTA ARA;ARQUITETURA, URBANISMO E DESIGN;C 
2525-8613;REVISTA EMPRAD;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-877X;AGROPAMPA: REVISTA DE GESTÃO DO AGRONEGÓCIO;CIÊNCIAS AGRÁRIAS I                               ;B5
2525-877X;AGROPAMPA: REVISTA DE GESTÃO DO AGRONEGÓCIO;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B5
2525-877X;AGROPAMPA: REVISTA DE GESTÃO DO AGRONEGÓCIO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-9008;REVISTA VALORE;CIÊNCIAS AMBIENTAIS;B5
2525-9105;DRAMATURGIAS. REVISTA DO LABORATÓRIO DE DRAMATURGIA (LADI-UNB);ARTES;C 
2525-9180;CADERNOS DE FÉ E CULTURA;CIÊNCIAS DA RELIGIÃO E TEOLOGIA;B5
2525-9261;ESTUDOS DE ADMINISTRAÇÃO E SOCIEDADE;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2525-9318;CADERNO SABERES;BIOTECNOLOGIA                                     ;C 
2525-9555;REVISTA SISTEMAS E MÍDIAS DIGITAIS;CIÊNCIA DA COMPUTAÇÃO                             ;C 
2525-9709;REVISTA CONVERSATIO;DIREITO                                           ;C 
2525-9725;BIOFIX SCIENTIFIC JOURNAL (ONLINE);CIÊNCIAS AGRÁRIAS I                               ;B5
2526-0502;REVISTA DE EMPREENDORISMO E INOVAÇÃO SUSTENTÁVEIS;CIÊNCIAS AMBIENTAIS;B5
2526-0502;REVISTA DE EMPREENDORISMO E INOVAÇÃO SUSTENTÁVEIS;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2526-0707;REVISTA LABORATÓRIOS DE HISTÓRIA;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B5
2526-0774;HOMA PUBLICA: REVISTA INTERNACIONAL DE DIREITOS HUMANOS E EMPRESAS;DIREITO                                           ;C 
2526-1010;JOURNAL HEALTH NPEPS;CIÊNCIAS AMBIENTAIS;B3
2526-1169;CLARINETA;ARTES;C 
2526-1282;MANAGEMENT CONTROL REVIEW;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2526-1606;INTERNATIONAL JOURNAL OF HEALTH MANAGEMENT REVIEW - JHMREVIEW;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B3
2526-1606;INTERNATIONAL JOURNAL OF HEALTH MANAGEMENT REVIEW - JHMREVIEW;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B4
2526-1746;JOURNAL OF GEOSPATIAL MODELLING;CIÊNCIAS AGRÁRIAS I                               ;B5
2526-1746;JOURNAL OF GEOSPATIAL MODELLING;BIOTECNOLOGIA                                     ;C 
2526-1746;JOURNAL OF GEOSPATIAL MODELLING;BIODIVERSIDADE;C 
2526-1789;DATJOURNAL DESIGN ART AND TECHNOLOGY;ARTES;C 
2526-1789;DATJOURNAL DESIGN ART AND TECHNOLOGY;ARQUITETURA, URBANISMO E DESIGN;B2
2526-1851;RICADI - REVISTA INTERDISCIPLINAR CONTABILIDADE, ADMINISTRAÇÃO E DIREITO;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;B5
2526-2130;TECNIA - REVISTA DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO IFG;CIÊNCIAS AMBIENTAIS;B5
2526-2149;REVISTA PRÁTICA DOCENTE;CIÊNCIAS AMBIENTAIS;B5
2526-2149;REVISTA PRÁTICA DOCENTE;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS        ;B5
